,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Account Key,Account Name,  Site Key,  Site Name,  Address Line 1,  Address Line 2,  City,  PostCode,Contract Detail Number,Location DESC,Container Container Code,Container DESC,Bin Size,EWC Code,EWC Product Group,Conveyance Note Number,Mode DESC,Serviced,Total Costs,Raw Total Weight (Tonnes),Recycling,Costs,General Waste (RDF),Costs,Food,Costs,Glass,Costs,Baled Card,Costs,Containers Quantity
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*18,UNIVERSITY OF EDINBURGH,ARCADIA NURSERY,63 WEST MAINS ROAD,EDINBURGH,EH9 3JE,1807785*18*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*428785,RECYCLING TRADE WASTE,01/12/2015 00:00:00,£5.54,0.020,0.020,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*18,UNIVERSITY OF EDINBURGH,ARCADIA NURSERY,63 WEST MAINS ROAD,EDINBURGH,EH9 3JE,1807785*18*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*434992,RECYCLING TRADE WASTE,04/12/2015 00:00:00,£5.54,0.035,0.035,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*18,UNIVERSITY OF EDINBURGH,ARCADIA NURSERY,63 WEST MAINS ROAD,EDINBURGH,EH9 3JE,1807785*18*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*439326,RECYCLING TRADE WASTE,08/12/2015 00:00:00,£5.54,0.010,0.010,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*18,UNIVERSITY OF EDINBURGH,ARCADIA NURSERY,63 WEST MAINS ROAD,EDINBURGH,EH9 3JE,1807785*18*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*445689,RECYCLING TRADE WASTE,11/12/2015 00:00:00,£5.54,0.048,0.048,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*18,UNIVERSITY OF EDINBURGH,ARCADIA NURSERY,63 WEST MAINS ROAD,EDINBURGH,EH9 3JE,1807785*18*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*450020,RECYCLING TRADE WASTE,15/12/2015 00:00:00,£5.54,0.022,0.022,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*18,UNIVERSITY OF EDINBURGH,ARCADIA NURSERY,63 WEST MAINS ROAD,EDINBURGH,EH9 3JE,1807785*18*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*456710,RECYCLING TRADE WASTE,18/12/2015 00:00:00,£5.54,0.046,0.046,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*18,UNIVERSITY OF EDINBURGH,ARCADIA NURSERY,63 WEST MAINS ROAD,EDINBURGH,EH9 3JE,1807785*18*00303100,EDINBURGH DEPOT,00303100,1100L WHEELIE BIN,1.1,150106,Mixed Recycling,004*457439,RECYCLING TRADE WASTE,22/12/2015 00:00:00,£5.54,0.028,0.028,£5.54,,,,,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*18,UNIVERSITY OF EDINBURGH,ARCADIA NURSERY,63 WEST MAINS ROAD,EDINBURGH,EH9 3JE,2020754*18*00501810,DEPOT ACCOUNTS SUB CON,00501810,240L WHEELIE BIN,0.24,200108,Organic,295*482671,SUB CON OTHER,25/11/2015 00:00:00,£8.96,0.040,,,,,0.040,£8.96,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*18,UNIVERSITY OF EDINBURGH,ARCADIA NURSERY,63 WEST MAINS ROAD,EDINBURGH,EH9 3JE,2020754*18*00501810,GLASGOW DEPOT,00501810,240L WHEELIE BIN,0.24,200108,Organic,476*337290,FOOD WASTE,03/12/2015 00:00:00,£8.96,0.040,,,,,0.040,£8.96,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*18,UNIVERSITY OF EDINBURGH,ARCADIA NURSERY,63 WEST MAINS ROAD,EDINBURGH,EH9 3JE,2020754*18*00501810,GLASGOW DEPOT,00501810,240L WHEELIE BIN,0.24,200108,Organic,476*347832,FOOD WASTE,10/12/2015 00:00:00,£8.96,0.040,,,,,0.040,£8.96,,,,,1
,U13470,UNIVERSITY OF EDINBURGH,U13470*1*18,UNIVERSITY OF EDINBURGH,ARCADIA NURSERY,63 WEST MAINS ROAD,EDINBURGH,EH9 3JE,2020754*18*00501810,GLASGOW DEPOT,00501810,240L WHEELIE BIN,0.24,200108,Organic,476*360827,FOOD WASTE,17/12/2015 00:00:00,£8.96,0.040,,,,,0.040,£8.96,,,,,1
,,,,,,,,,,,,,,,,,,,£157.38,0.63,0.28,£49.86,0.20,£71.68,0.16,£35.84,0.00,£0.00,0.00,£0.00,
